"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3100000","3100000-104-2011-00018","20110207","","03","폐업","02","폐업","20120201","","","","","124.73","139863","서울특별시 노원구 중계동 506-1번지 건영백화점 1층 ","","","C&G","2011-06-01 13:36:15","I","2018-08-31 23:59:59.0","편의점","205645.891969072    ","459609.012509743    ","편의점","1","","기타","","","","","","","","","","","N","124.73","","",""
"3100000","3100000-104-2011-00019","20110207","","03","폐업","02","폐업","20110222","","","","","39.33","139859","서울특별시 노원구 중계동 358번지 중계3단지상가 103호","","","혜성분식","2011-02-07 13:54:13","I","2018-08-31 23:59:59.0","기타 휴게음식점","206651.699789929    ","461582.803734992    ","기타 휴게음식점","","","","","","","","","","","","","","N","39.33","","",""
"3100000","3100000-104-2011-00020","20110208","","03","폐업","02","폐업","20160523","","","","","11.88","139848","서울특별시 노원구 월계동 633-55번지 1층 ","서울특별시 노원구 초안산로2길 42 (월계동,1층)","","16온스","2011-02-08 13:39:37","I","2018-08-31 23:59:59.0","커피숍","204908.713354194    ","458707.1839446      ","커피숍","","","","","","","","","","","","","","N","11.88","","",""
"3100000","3100000-104-2011-00021","20110208","","01","영업/정상","01","영업","","","","","02  974 9322","17.02","139841","서울특별시 노원구 월계동 62-7","서울특별시 노원구 화랑로 337-21, 1층 (월계동)","01895","호호커피집","2022-08-25 14:33:02","U","2021-12-07 22:07:00.0","커피숍","205664.59773328","457062.152187862","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2011-00022","20110208","","01","영업/정상","01","영업","","","","","","21.45","139861","서울특별시 노원구 중계동 364-20번지 그린코아빌딩 1층 104호","서울특별시 노원구 한글비석로 250, 104호 (중계동,그린코아빌딩 1층)","01734","델리치즈밥","2011-02-08 13:43:52","I","2018-08-31 23:59:59.0","기타 휴게음식점","206726.35690997     ","460848.731777673    ","기타 휴게음식점","","","","","","","","","","","","","","N","21.45","","",""
"3100000","3100000-104-2011-00023","20110209","","03","폐업","02","폐업","20220407","","","","","38.96","139220","서울특별시 노원구 중계동 148-13","서울특별시 노원구 덕릉로86길 21 (중계동, 148-13)","01715","투핫","2022-04-07 17:48:47","U","2021-12-04 00:09:00.0","기타 휴게음식점","206703.61731799","461969.230656217","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2011-00024","20110211","","01","영업/정상","01","영업","","","","","","50.00","139832","서울특별시 노원구 상계동 725-1번지 301호 ","서울특별시 노원구 동일로218길 29 (상계동,301호)","01751","커피&외국어토크","2011-02-11 09:41:52","I","2018-08-31 23:59:59.0","커피숍","205442.859697421    ","461297.339684681    ","커피숍","","","","","","","","","","","","","","N","50","","",""
"3100000","3100000-104-2011-00025","20110214","","03","폐업","02","폐업","20190220","","","","","11.55","139712","서울특별시 노원구 하계동 284번지 세이브존 지하1층 ","서울특별시 노원구 한글비석로 57, 지하1층 (하계동, 세이브존)","01784","탯판야끼","2019-02-20 13:32:46","U","2019-02-22 02:40:00.0","일반조리판매","205994.811815848    ","459502.645279682    ","일반조리판매","","","","","","","","","","","","","","N","11.55","","",""
"3100000","3100000-104-2011-00026","20110215","","03","폐업","02","폐업","20131125","","","","","24.75","139837","서울특별시 노원구 상계동 1113-58번지 2층 ","","","꼬삔이","2011-02-15 13:38:20","I","2018-08-31 23:59:59.0","커피숍","204759.682466417    ","463805.802213944    ","커피숍","","","","","","","","","","","","","","N","24.75","","",""
"3100000","3100000-104-2011-00027","20110215","","03","폐업","02","폐업","20150305","","","","","23.00","139800","서울특별시 노원구 공릉동 238-21번지 1층 ","서울특별시 노원구 공릉로38길 19 (공릉동,1층)","01819","와글와글","2011-02-15 14:01:21","I","2018-08-31 23:59:59.0","기타 휴게음식점","207041.903467852    ","457884.865010659    ","기타 휴게음식점","","","","","","","","","","","","","","N","23","","",""
"3100000","3100000-104-2011-00028","20110215","","03","폐업","02","폐업","20120207","","","","","16.53","139819","서울특별시 노원구 상계동 626-1번지 주공14단지상가 101,102,103 ","","","GS25상계제일점","2012-02-07 16:40:26","I","2018-08-31 23:59:59.0","편의점","205173.403901563    ","463037.749539993    ","편의점","","","","","","","","","","","","","","N","16.53","","",""
"3100000","3100000-104-2011-00029","20110217","","03","폐업","02","폐업","20161208","","","","","41.34","139845","서울특별시 노원구 월계동 380-1번지 삼능스페이스향 1층 106호","서울특별시 노원구 석계로18길 23, 106호 (월계동,삼능스페이스향 1층)","01886","브라운비","2014-05-28 13:17:14","I","2018-08-31 23:59:59.0","커피숍","205276.464283569    ","457964.12611609     ","커피숍","","","","","","","","","","","","","","N","41.34","","",""
"3100000","3100000-104-2011-00030","20110218","","03","폐업","02","폐업","20140711","","","","","94.50","139837","서울특별시 노원구 상계동 1049-94번지 ","서울특별시 노원구 동일로237길 26 (상계동)","01612","엘림쉼터","2011-02-18 09:37:14","I","2018-08-31 23:59:59.0","커피숍","204677.501448004    ","463492.336246777    ","커피숍","","","","","","","","","","","","","","N","94.5","","",""
"3100000","3100000-104-2011-00031","20110218","","01","영업/정상","01","영업","","","","","","19.80","139815","서울특별시 노원구 상계동 389-304번지 1층 ","서울특별시 노원구 상계로9가길 67 (상계동,1층)","01681","메밀꽃","2011-02-18 09:46:39","I","2018-08-31 23:59:59.0","기타 휴게음식점","206016.137542844    ","462013.355548776    ","기타 휴게음식점","","","","","","","","","","","","","","N","19.8","","",""
"3100000","3100000-104-2011-00032","20110222","","03","폐업","02","폐업","20121210","","","","","29.70","139801","서울특별시 노원구 공릉동 362-3번지 1층 ","","","커피쿡","2011-08-22 14:19:19","I","2018-08-31 23:59:59.0","커피숍","206275.365027124    ","458463.71179338     ","커피숍","","","","","","","","","","","","","","N","29.7","","",""
"3100000","3100000-104-2011-00033","20110224","","03","폐업","02","폐업","20151221","","","","","31.35","139855","서울특별시 노원구 중계동 84-61번지 지상1층 ","서울특별시 노원구 중계로 166 (중계동,지상1층)","01724","레알떡볶이","2011-02-24 11:28:13","I","2018-08-31 23:59:59.0","일반조리판매","207096.443302796    ","460838.966251991    ","일반조리판매","","","","","","","","","","","","","","N","31.35","","",""
"3100000","3100000-104-2011-00034","20110224","","03","폐업","02","폐업","20170405","","","","","26.88","139845","서울특별시 노원구 월계동 496-17번지 101호 ","서울특별시 노원구 광운로3길 7 (월계동,101호)","01898","알콩달콩커피콩","2017-04-05 10:39:43","I","2018-08-31 23:59:59.0","커피숍","204981.371711432    ","457409.587580408    ","커피숍","","","","","","","","","","","","","","N","26.88","","",""
"3100000","3100000-104-2011-00035","20110302","","03","폐업","02","폐업","20180212","","","","9428212","30.00","139845","서울특별시 노원구 월계동 465-11번지 1층 ","서울특별시 노원구 광운로 27 (월계동, 465-11, 1층)","01891","지지고광운대점","2018-02-12 11:50:59","I","2018-08-31 23:59:59.0","일반조리판매","205079.188071743    ","457543.891160846    ","일반조리판매","","","","","","","","","","","","","","N","30","","",""
"3100000","3100000-104-2011-00036","20110302","","01","영업/정상","01","영업","","","","","","171.60","139841","서울특별시 노원구 월계동 50-29번지 1층 ","서울특별시 노원구 화랑로 325 (월계동,1층)","01904","커피나무 석계역점","2020-03-16 11:33:59","U","2020-03-18 02:40:00.0","커피숍","205585.595612675    ","456954.147370611    ","커피숍","","","","","","","","","","","","","","N","171.6","","",""
"3100000","3100000-104-2011-00037","2011-03-03","","01","영업/정상","01","영업","","","","","02  933 8497","148.50","139-832","서울특별시 노원구 상계동 724 근호빌딩 1층","서울특별시 노원구 노해로 488, 1층 (상계동, 근호빌딩)","01751","할리스 노원역점","2023-03-29 11:08:26","U","2022-12-04 00:01:00.0","커피숍","205415.542386681","461328.596334115","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2011-00038","20110307","","03","폐업","02","폐업","20190329","","","","02  21164434","41.09","139830","서울특별시 노원구 상계동 735번지 노원평생교육원 ","서울특별시 노원구 동일로217길 48 (상계동, 노원평생교육원)","01762","사랑방카페","2019-03-29 14:50:21","U","2019-03-31 02:40:00.0","커피숍","205046.480310343    ","461193.900796339    ","커피숍","","","","","","","","","","","","","","N","41.09","","",""
"3100000","3100000-104-2011-00039","20110308","","01","영업/정상","01","영업","","","","","","11.87","139860","서울특별시 노원구 중계동 360-2번지 청구상가 지하1층 122호 ","","","미유셀러드","2011-03-08 09:34:05","I","2018-08-31 23:59:59.0","기타 휴게음식점","206490.247358174    ","460830.615360327    ","기타 휴게음식점","","","","","","","","","","","","","","N","11.87","","",""
"3100000","3100000-104-2011-00040","20110309","","03","폐업","02","폐업","20150811","","","","02 9089621","21.00","139848","서울특별시 노원구 월계동 633-89번지 1층 ","서울특별시 노원구 월계로49길 14 (월계동,1층)","","바른생활","2012-03-05 13:16:38","I","2018-08-31 23:59:59.0","기타 휴게음식점","204922.629879352    ","458580.423967061    ","기타 휴게음식점","","","","","","","","","","","","","","N","21","","",""
"3100000","3100000-104-2011-00041","20110314","","03","폐업","02","폐업","20150209","","","","02  977 5298","8.00","139804","서울특별시 노원구 공릉동 435-2번지 ","서울특별시 노원구 공릉로 231 (공릉동)","01833","씨유서울과학기술대점","2012-07-30 10:21:54","I","2018-08-31 23:59:59.0","편의점","206650.972431582    ","458598.91142179     ","편의점","","","","","","","","","","","","","","N","8","","",""
"3100000","3100000-104-2011-00042","20110315","","03","폐업","02","폐업","20140113","","","","","15.00","139800","서울특별시 노원구 공릉동 238-13번지 천일빌딩 1층 ","서울특별시 노원구 공릉로38길 23-6 (공릉동,천일빌딩 1층)","01819","커피컵스","2011-03-15 09:40:16","I","2018-08-31 23:59:59.0","커피숍","207067.554725602    ","457907.987930528    ","커피숍","","","","","","","","","","","","","","N","15","","",""
"3100000","3100000-104-2011-00043","20110317","","01","영업/정상","01","영업","","","","","","30.00","139845","서울특별시 노원구 월계동 465-9번지 1층 ","서울특별시 노원구 광운로 31 (월계동,1층)","01891","디델리","2011-03-17 09:41:14","I","2018-08-31 23:59:59.0","일반조리판매","205093.427893845    ","457568.641128541    ","일반조리판매","","","","","","","","","","","","","","N","30","","",""
"3100000","3100000-104-2011-00044","20110322","","03","폐업","02","폐업","20120213","","","","","3.30","139824","서울특별시 노원구 상계동 668번지 소명빌딩 1층 101호","","","훼미리마트상계소명점","2011-03-22 13:48:20","I","2018-08-31 23:59:59.0","편의점","204935.498426011    ","462133.599183677    ","편의점","","","","","","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2011-00045","20110323","","03","폐업","02","폐업","20120220","","","","02 9383579","3.30","139879","서울특별시 노원구 상계동 6구역 52블럭 2롯트 단대아파트 107호 ","","","훼미리마트 상계현대점","2011-03-23 09:49:37","I","2018-08-31 23:59:59.0","편의점","","","편의점","","","","","","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2011-00046","20110323","","03","폐업","02","폐업","20111205","","","","","60.00","139845","서울특별시 노원구 월계동 383-16번지 1층 ","","","까스타로(CASTAL'OR)","2011-03-23 09:56:19","I","2018-08-31 23:59:59.0","커피숍","205186.021722122    ","457813.600330364    ","커피숍","","","","","","","","","","","","","","N","60","","",""
"3100000","3100000-104-2011-00047","20110325","","03","폐업","02","폐업","20120214","","","","","9.90","139854","서울특별시 노원구 중계동 55-21번지 ","","","훼미리마트노원중계점","2011-03-25 09:44:40","I","2018-08-31 23:59:59.0","편의점","207238.454017665    ","460638.193622004    ","편의점","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00048","20110325","","03","폐업","02","폐업","20120410","","","","02  937 7009","9.90","139860","서울특별시 노원구 중계동 360-13번지 위성프라자 103호","","","훼미리마트(중계위성점)","2011-03-25 09:53:03","I","2018-08-31 23:59:59.0","편의점","206663.402245754    ","460650.273448306    ","편의점","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00049","20110325","","03","폐업","02","폐업","20121112","","","","02 9340559","9.90","139816","서울특별시 노원구 상계동 357-2번지 102,103호 ","","","훼미리마트 노원금호점","2011-03-25 10:08:45","I","2018-08-31 23:59:59.0","편의점","205473.650087193    ","461640.694067429    ","편의점","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00050","20110325","","03","폐업","02","폐업","20120409","","","","02 9370969","9.90","139862","서울특별시 노원구 중계동 423-40번지 태인빌딩 102호 ","","","훼미리마트 중계대림점","2011-03-25 10:09:02","I","2018-08-31 23:59:59.0","편의점","206324.595951422    ","461091.913391026    ","편의점","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00051","20110325","","01","영업/정상","01","영업","","","","","02  32960301","9.90","139240","서울특별시 노원구 공릉동 383-7번지 101호","서울특별시 노원구 동일로 1077, 101호 (공릉동)","01852","훼미리마트 공릉중앙점","2011-03-25 10:16:38","I","2018-08-31 23:59:59.0","편의점","206322.27209517     ","458190.421958405    ","편의점","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00052","20110328","","01","영업/정상","01","영업","","","","","02  934 6445","28.38","139830","서울특별시 노원구 상계동 734-1 혜룡빌딩 103호","서울특별시 노원구 동일로217길 58, 103호 (상계동,혜룡빌딩)","01762","파운드커피 노원점","2022-01-12 14:27:54","U","2022-01-14 02:40:00.0","커피숍","205043.375637843    ","461213.592647716    ","커피숍","","","","","","","","","","","","","","N","28.38","","",""
"3100000","3100000-104-2011-00053","20110330","","03","폐업","02","폐업","20120329","","","","02 9339690","34.50","139827","서울특별시 노원구 상계동 695번지 마들대림아파트상가 102,103호 ","","","달콤한낮잠","2011-03-30 09:38:01","I","2018-08-31 23:59:59.0","커피숍","205006.630741936    ","461934.227797886    ","커피숍","","","","","","","","","","","","","","N","34.5","","",""
"3100000","3100000-104-2011-00054","20110330","","03","폐업","02","폐업","20141113","","","","02 9380684","9.90","139867","서울특별시 노원구 중계동 599번지 1층 ","서울특별시 노원구 한글비석로14길 36 (중계동,1층)","01717","씨유중계삿갓봉","2012-07-18 11:56:26","I","2018-08-31 23:59:59.0","편의점","206755.874503423    ","461832.798436718    ","편의점","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00055","20110330","","03","폐업","02","폐업","20190327","","","","","43.00","139816","서울특별시 노원구 상계동 358-9번지 외1필지 1층 ","서울특별시 노원구 상계로3길 29 (상계동,외1필지 1층)","01693","FELIX COFFEE","2019-03-27 14:42:16","U","2019-03-29 02:40:00.0","커피숍","205432.120294309    ","461688.042377267    ","커피숍","","","","","","","","","","","","","","N","43","","",""
"3100000","3100000-104-2011-00056","20110401","","03","폐업","02","폐업","20120309","","","","","9.90","139800","서울특별시 노원구 공릉동 89-1번지 ","서울특별시 노원구 노원로1길 67, 106호 (공릉동, 대덕프라자)","01827","훼미리마트화랑대역점","2012-02-07 17:07:49","I","2018-08-31 23:59:59.0","커피숍","207311.175792021    ","457610.711998051    ","커피숍","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00057","20110406","","03","폐업","02","폐업","20141231","","","","","165.00","139873","서울특별시 노원구 하계동 273번지 유치원상가 ","","","새중앙교회(로뎀나무카페)","2011-04-07 09:53:25","I","2018-08-31 23:59:59.0","커피숍","205920.87114808     ","459040.420031177    ","커피숍","","","","","","","","","","","","","","N","165","","",""
"3100000","3100000-104-2011-00058","20110411","","03","폐업","02","폐업","20140616","","","","07075699226","33.00","139240","서울특별시 노원구 공릉동 596-27번지 1층층 ","서울특별시 노원구 동일로176길 9 (공릉동,1층층)","01848","카페누누스(cafe nounours)","2011-04-11 13:36:11","I","2018-08-31 23:59:59.0","커피숍","206598.259810854    ","457530.576738013    ","커피숍","","","","","","","","","","","","","","N","33","","",""
"3100000","3100000-104-2011-00059","20110412","","03","폐업","02","폐업","20200608","","","","","9.90","139908","서울특별시 노원구 상계동 694번지 임광아파트 상가 ","서울특별시 노원구 노원로 547, 임광아파트 상가 1층 (상계동)","01687","임광마트","2020-06-08 10:04:18","U","2020-06-10 02:40:00.0","일반조리판매","204957.562393784    ","462039.10749227     ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3100000","3100000-104-2011-00060","20110412","","03","폐업","02","폐업","20150630","","","","","3.30","139800","서울특별시 노원구 공릉동 248-8번지 1층 ","서울특별시 노원구 공릉로34길 34 (공릉동)","01824","씨유공릉점","2013-04-16 14:30:30","I","2018-08-31 23:59:59.0","편의점","207083.109226474    ","457849.860898568    ","편의점","","","","","","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2011-00061","20110422","","03","폐업","02","폐업","20120523","","","","07041111017","66.00","139818","서울특별시 노원구 상계동 389-50번지 ","서울특별시 노원구 상계로9가길 23 (상계동, 389-50)","01685","훼미리마트 상계아카시아점","2012-04-26 10:42:25","I","2018-08-31 23:59:59.0","편의점","205856.047313676    ","461850.780974065    ","편의점","","","","","","","","","","","","","","N","66","","",""
"3100000","3100000-104-2011-00062","20110426","","03","폐업","02","폐업","20160229","","","","","25.00","139872","서울특별시 노원구 하계동 251번지 청구아파트 206동 101호 ","","","오렌지나무","2011-04-26 09:43:16","I","2018-08-31 23:59:59.0","기타 휴게음식점","206246.106103547    ","459671.8243378      ","기타 휴게음식점","","","","","","","","","","","","","","N","25","","",""
"3100000","3100000-104-2011-00063","20110427","","03","폐업","02","폐업","20130214","","","","938 1181","99.00","139820","서울특별시 노원구 상계동 434-3번지 1층 ","서울특별시 노원구 한글비석로47길 61 (상계동, 1층)","01680","샬롬하우스","2012-12-12 10:46:14","I","2018-08-31 23:59:59.0","커피숍","205831.852320928    ","462100.221432941    ","커피숍","","","","","","","","","","","","","","N","99","","",""
"3100000","3100000-104-2011-00064","20110502","","03","폐업","02","폐업","20110826","","","","","47.58","139861","서울특별시 노원구 중계동 366-6번지 그랜드프라자 207호","","","카페옹이","2011-05-02 10:25:48","I","2018-08-31 23:59:59.0","커피숍","206740.036180531    ","460958.164371423    ","커피숍","","","","","","","","","","","","","","N","47.58","","",""
"3100000","3100000-104-2011-00065","20110504","","03","폐업","02","폐업","20111115","","","","","16.65","139200","서울특별시 노원구 상계동 666-2번지 주공아파트10단지 복합상가 109호","","","사랑분식","2011-05-04 09:53:18","I","2018-08-31 23:59:59.0","기타 휴게음식점","204753.311083217    ","462422.956816963    ","기타 휴게음식점","","","","","","","","","","","","","","N","16.65","","",""
"3100000","3100000-104-2011-00066","20110506","","03","폐업","02","폐업","20120327","","","","","6.60","139821","서울특별시 노원구 상계동 616-6번지 1층 ","","","맥스라이더","2011-05-06 14:23:19","I","2018-08-31 23:59:59.0","기타 휴게음식점","205498.290156829    ","461448.261440532    ","기타 휴게음식점","","","","","","","","","","","","","","N","6.6","","",""
"3100000","3100000-104-2011-00067","20110511","","03","폐업","02","폐업","20161107","","","","","14.85","139200","서울특별시 노원구 상계동 624번지 상록스토아 지하1층 ","서울특별시 노원구 동일로227길 26 (상계동, 상록스토아 지하1층)","01617","몽키피자","2014-10-31 13:28:06","I","2018-08-31 23:59:59.0","패스트푸드","204670.573678123    ","462933.316362013    ","패스트푸드","","","","","","","","","","","","","","N","14.85","","",""
"3100000","3100000-104-2011-00068","20110513","","01","영업/정상","01","영업","","","","","","26.40","139848","서울특별시 노원구 월계동 633-61번지 지상1층 ","서울특별시 노원구 월계로49길 28, 1층 (월계동)","","아지트","2013-04-10 13:30:53","I","2018-08-31 23:59:59.0","커피숍","204882.667541597    ","458633.184471105    ","커피숍","","","","","","","","","","","","","","N","26.4","","",""
"3100000","3100000-104-2011-00069","20110513","","03","폐업","02","폐업","20220801","","","","","19.83","139230","서울특별시 노원구 하계동 256-5","서울특별시 노원구 한글비석로 127, 1층 2호 (하계동)","01750","리에또","2022-08-01 10:48:35","U","2021-12-08 00:03:00.0","커피숍","206572.048457877","459788.261208821","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2011-00070","20110518","","03","폐업","02","폐업","20130116","","","","","6.00","139230","서울특별시 노원구 하계동 256번지 13,14호 삼정이오니아 101호 ","","","훼미리마트 하계한신","2011-05-18 09:29:06","I","2018-08-31 23:59:59.0","편의점","206492.515807939    ","460050.389885119    ","편의점","","","","","","","","","","","","","","N","6","","",""
"3100000","3100000-104-2011-00071","20110519","","03","폐업","02","폐업","20170310","","","","","30.00","139800","서울특별시 노원구 공릉동 208-18번지 6호","서울특별시 노원구 공릉로 208, 6호 (공릉동)","01814","미스터브리즈","2013-01-07 09:41:41","I","2018-08-31 23:59:59.0","커피숍","206797.151290281    ","458441.087966784    ","커피숍","","","","","","","","","","","","","","N","30","","",""
"3100000","3100000-104-2011-00072","20110524","","03","폐업","02","폐업","20230102","","","","","28.80","139872","서울특별시 노원구 하계동 251 하계1차청구아파트","서울특별시 노원구 한글비석로 91, 상가동 205동 105호 (하계동, 하계1차청구아파트)","01791","커피랑파이랑","2023-01-02 10:51:27","U","2022-12-01 00:04:00.0","기타 휴게음식점","206246.106103547","459671.8243378","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2011-00073","20110530","","01","영업/정상","01","영업","","","","","070 77367296","22.40","139840","서울특별시 노원구 월계동 18번지 그랑빌아파트 주상가129호 ","","","커피앤바닐라","2011-10-13 14:11:05","I","2018-08-31 23:59:59.0","커피숍","205984.15211292     ","457275.799282625    ","커피숍","","","","","","","","","","","","","","N","22.4","","",""
"3100000","3100000-104-2011-00074","20110531","","01","영업/정상","01","영업","","","","","02  939 8001","21.54","139748","서울특별시 노원구 상계동 173-1번지 벽산아파트 ","서울특별시 노원구 한글비석로 396, 상가동 1층 33호 (상계동, 벽산아파트)","01663","커피마마상계점","2019-02-14 10:57:17","U","2019-02-16 02:40:00.0","다방","206356.052509483    ","462123.008334776    ","다방","","","","","","","","","","","","","","N","21.54","","",""
"3100000","3100000-104-2011-00075","20110603","","03","폐업","02","폐업","20150716","","","","02  32966032","210.00","139804","서울특별시 노원구 공릉동 438-2번지 1층 ","서울특별시 노원구 공릉로 227, 1층 (공릉동)","01833","벙커","2015-05-01 09:36:39","I","2018-08-31 23:59:59.0","커피숍","206685.31521434     ","458563.101489833    ","커피숍","","","","","","","","","","","","","","N","210","","",""
"3100000","3100000-104-2011-00076","20110603","","03","폐업","02","폐업","20190807","","","","02  972 8210","18.81","139840","서울특별시 노원구 월계동 18번지 그랑빌주상가 116호","서울특별시 노원구 마들로 31, 116호 (월계동, 그랑빌상가)","01913","피자마루 석계역점","2019-08-07 13:07:17","U","2019-08-09 02:40:00.0","패스트푸드","205984.15211292     ","457275.799282625    ","패스트푸드","","","","","","","","","","","","","","N","18.81","","",""
"3100000","3100000-104-2011-00077","20110607","","01","영업/정상","01","영업","","","","","0234929129","46.20","139800","서울특별시 노원구 공릉동 89-1번지 대덕프라자 1층, 101-1호 ","서울특별시 노원구 노원로1길 67 (공릉동, 대덕프라자 1층, 101-1호)","01827","배스킨라빈스 화랑대역점","2018-08-31 15:31:10","I","2018-08-31 23:59:59.0","아이스크림","207311.175792021    ","457610.711998051    ","아이스크림","","","","","","","","","","","","","","N","46.2","","",""
"3100000","3100000-104-2011-00078","20110609","","01","영업/정상","01","영업","","","","","","29.62","139837","서울특별시 노원구 상계동 1007-6번지 ","","","제일문구","2011-06-09 10:02:43","I","2018-08-31 23:59:59.0","기타 휴게음식점","205131.494993399    ","463542.687250134    ","기타 휴게음식점","","","","","","","","","","","","","","N","29.62","","",""
"3100000","3100000-104-2011-00079","20110609","","01","영업/정상","01","영업","","","","","","10.00","139823","서울특별시 노원구 상계동 651-2번지 삼전B/D (B1층) ","서울특별시 노원구 동일로 1551 (상계동,삼전B/D (B1층))","01620","에코9PC방","2020-03-03 16:00:53","U","2020-03-05 02:40:00.0","기타 휴게음식점","204945.243824319    ","462722.64714186     ","기타 휴게음식점","","","","","","","","","","","","","","N","10","","",""
"3100000","3100000-104-2011-00080","20110613","","03","폐업","02","폐업","20190219","","","","02  743 4747","6.00","139942","서울특별시 노원구 상계동 701-1번지 1층 ","서울특별시 노원구 노해로 437 (상계동,1층)","01689","커피투마로우","2019-02-19 17:35:49","U","2019-02-21 02:40:00.0","커피숍","204930.475483115    ","461310.882005461    ","커피숍","","","","","","","","","","","","","","N","6","","",""
"3100000","3100000-104-2011-00081","20110616","","03","폐업","02","폐업","20200225","","","","","15.75","139865","서울특별시 노원구 중계동 509-2번지 ","서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스 중계점)","01783","(주)에스피씨삼립더피자중계점","2020-02-25 14:33:29","U","2020-02-27 02:40:00.0","기타 휴게음식점","205985.953324881    ","459730.43776924     ","기타 휴게음식점","","","","","","","","","","","","","","N","15.75","","",""
"3100000","3100000-104-2011-00082","20110621","","03","폐업","02","폐업","20121126","","","","02  933 5806","6.60","139821","서울특별시 노원구 상계동 595-2번지 ","","","켄돈부리","2011-06-21 14:24:03","I","2018-08-31 23:59:59.0","일반조리판매","205490.653202109    ","461570.993411314    ","일반조리판매","","","","","","","","","","","","","","N","6.6","","",""
"3100000","3100000-104-2011-00083","20110622","","03","폐업","02","폐업","20160727","","","","02 9510168","6.60","139837","서울특별시 노원구 상계동 1120-1번지 ","서울특별시 노원구 동일로242길 17 (상계동)","01626","씨유 수락산역점","2012-07-24 16:59:01","I","2018-08-31 23:59:59.0","편의점","204915.287948756    ","463710.871027012    ","편의점","","","","","","","","","","","","","","N","6.6","","",""
"3100000","3100000-104-2011-00084","20110622","","03","폐업","02","폐업","20170804","","","","","34.89","139050","서울특별시 노원구 월계동 947번지 롯데캐슬 상가 106,107.108호-2 ","서울특별시 노원구 월계로45길 21 (월계동,롯데캐슬 상가 106,107.108호-2)","01883","커피마마롯데캐슬월계점","2017-08-08 09:38:22","I","2018-08-31 23:59:59.0","커피숍","204325.989587591    ","458245.314994       ","커피숍","","","","","","","","","","","","","","N","34.89","","",""
"3100000","3100000-104-2011-00085","20110623","","03","폐업","02","폐업","20131101","","","","","10.00","139836","서울특별시 노원구 상계동 994번지 1층 5호 ","","","씨유 상계한신점","2013-01-29 10:48:13","I","2018-08-31 23:59:59.0","편의점","205050.277652595    ","463253.973796138    ","편의점","","","","","","","","","","","","","","N","10","","",""
"3100000","3100000-104-2011-00086","20110627","","03","폐업","02","폐업","20120712","","","","","63.52","139842","서울특별시 노원구 월계동 321-2번지 희성프라자 502호 ","","","제이에스스크린골프","2011-06-27 09:52:39","I","2018-08-31 23:59:59.0","커피숍","205316.296326505    ","458732.958771992    ","커피숍","","","","","","","","","","","","","","N","63.52","","",""
"3100000","3100000-104-2011-00087","20110627","","03","폐업","02","폐업","20120712","","","","","42.93","139816","서울특별시 노원구 상계동 366-3번지 위터스빌딩 1층 102호","","","Red 떡볶이(레드)","2011-06-27 14:13:31","I","2018-08-31 23:59:59.0","일반조리판매","205724.107695017    ","461637.438212638    ","일반조리판매","","","","","","","","","","","","","","N","42.93","","",""
"3100000","3100000-104-2011-00088","20110629","","03","폐업","02","폐업","20110921","","","","","9.90","139050","서울특별시 노원구 월계동 333-1번지 월계E마트 1층 식품관 행사매장 ","","","에쉐르","2011-06-29 13:30:40","I","2018-08-31 23:59:59.0","기타 휴게음식점","205391.070378059    ","458333.989216339    ","기타 휴게음식점","","","","","","","","","","","","","","N","9.9","","",""
